packet,altitude,pressure,temperature,vertical_speed,battery,voltage,roll,pitch,yaw,lat,lon,sats,fix
454,0.00,1013.25,14.80,0.00,3.81,3.73,3.40,4.00,200.20,28.623184,77.093806,9,FIX 3D
454,0.00,1013.25,14.80,0.00,3.81,3.73,3.40,4.00,200.20,28.623184,77.093806,9,FIX 3D
455,340.8,972.98,12.9,-11.66,3.71,3.64,6.4,3.4,210.1,28.630946,77.074790,9,FIX 3D
455,0.00,1013.25,15.20,0.00,3.81,3.73,-1.50,5.50,215.40,28.623198,77.093843,12,FIX 3D
455,0.00,1013.25,15.20,0.00,3.81,3.73,-1.50,5.50,215.40,28.623198,77.093843,12,FIX 3D
456,352.3,971.64,12.8,-11.19,3.71,3.64,1.3,5.4,225.1,28.630945,77.074808,9,FIX 3D
456,0.00,1013.25,14.90,0.00,3.80,3.73,-7.40,6.80,230.60,28.623133,77.093914,11,FIX 3D
456,0.00,1013.25,14.90,0.00,3.80,3.73,-7.40,6.80,230.60,28.623133,77.093914,11,FIX 3D
457,361.0,970.63,12.5,-8.41,3.71,3.63,-0.8,7.5,240.1,28.630957,77.074802,11,FIX 3D
457,0.00,1013.25,14.90,0.00,3.80,3.72,-8.90,8.30,245.80,28.623180,77.093891,8,FIX 3D
457,0.00,1013.25,14.90,0.00,3.80,3.72,-8.90,8.30,245.80,28.623180,77.093891,8,FIX 3D
458,369.8,969.62,12.8,-8.32,3.70,3.63,-5.3,8.4,255.1,28.630901,77.074866,11,FIX 3D
458,0.00,1013.25,14.80,0.00,3.80,3.72,-9.30,7.70,260.90,28.623084,77.093960,12,FIX 3D
458,0.00,1013.25,14.80,0.00,3.80,3.72,-9.30,7.70,260.90,28.623084,77.093960,12,FIX 3D
459,380.7,968.35,12.7,-10.73,3.70,3.62,-8.7,8.8,270.0,28.630803,77.074856,9,FIX 3D
459,0.00,1013.25,14.90,0.00,3.80,3.72,-11.40,6.80,276.00,28.623112,77.093968,12,FIX 3D
459,0.00,1013.25,14.90,0.00,3.80,3.72,-11.40,6.80,276.00,28.623112,77.093968,12,FIX 3D
460,388.7,967.43,12.4,-7.69,3.69,3.62,-8.5,8.5,285.1,28.630854,77.074869,8,FIX 3D
460,0.00,1013.25,14.90,0.00,3.79,3.72,-6.80,6.10,291.00,28.623104,77.094044,9,FIX 3D
460,0.00,1013.25,14.90,0.00,3.79,3.72,-6.80,6.10,291.00,28.623104,77.094044,9,FIX 3D
461,399.5,966.18,12.6,-10.56,3.69,3.62,-9.4,8.1,300.1,28.630859,77.074937,8,FIX 3D
461,0.00,1013.25,15.10,0.00,3.79,3.72,-6.20,3.10,306.20,28.623169,77.094089,10,FIX 3D
461,0.00,1013.25,15.10,0.00,3.79,3.72,-6.20,3.10,306.20,28.623169,77.094089,10,FIX 3D
462,389.3,967.36,12.7,10.66,3.69,3.62,-6.8,5.1,315.1,28.630827,77.074980,8,FIX 3D
462,0.00,1013.25,14.80,0.00,3.79,3.71,-2.50,1.30,321.40,28.623109,77.094019,10,FIX 3D
462,0.00,1013.25,14.80,0.00,3.79,3.71,-2.50,1.30,321.40,28.623109,77.094019,10,FIX 3D
463,379.4,968.51,12.7,10.35,3.69,3.61,-2.5,3.6,330.1,28.630891,77.075077,11,FIX 3D
463,0.00,1013.25,15.00,0.00,3.79,3.71,2.30,-1.70,336.50,28.623132,77.094041,12,FIX 3D
463,0.00,1013.25,15.00,0.00,3.79,3.71,2.30,-1.70,336.50,28.623132,77.094041,12,FIX 3D
464,369.6,969.64,12.5,10.15,3.69,3.61,0.5,0.8,345.1,28.630962,77.075175,10,FIX 3D
464,0.00,1013.25,14.90,0.00,3.79,3.71,6.10,-4.60,351.50,28.623129,77.094020,8,FIX 3D
464,0.00,1013.25,14.90,0.00,3.79,3.71,6.10,-4.60,351.50,28.623129,77.094020,8,FIX 3D
465,359.9,970.76,12.6,9.91,3.69,3.61,5.0,-0.8,0.0,28.630937,77.075227,9,FIX 3D
465,0.00,1013.25,15.20,0.00,3.79,3.71,10.10,-6.60,6.70,28.623134,77.094048,8,FIX 3D
465,0.00,1013.25,15.20,0.00,3.79,3.71,10.10,-6.60,6.70,28.623134,77.094048,8,FIX 3D
466,349.5,971.97,12.7,10.76,3.68,3.61,8.4,-4.0,15.0,28.630976,77.075319,10,FIX 3D
466,0.00,1013.25,15.10,0.00,3.79,3.71,11.10,-7.30,21.90,28.623202,77.094002,12,FIX 3D
466,0.00,1013.25,15.10,0.00,3.79,3.71,11.10,-7.30,21.90,28.623202,77.094002,12,FIX 3D
467,340.4,973.03,12.7,9.43,3.69,3.61,10.7,-5.2,30.0,28.630983,77.075400,10,FIX 3D
467,0.00,1013.25,14.80,0.00,3.79,3.71,8.60,-7.20,37.10,28.623114,77.094081,12,FIX 3D
467,0.00,1013.25,14.80,0.00,3.79,3.71,8.60,-7.20,37.10,28.623114,77.094081,12,FIX 3D
468,330.9,974.13,12.8,9.68,3.69,3.61,12.4,-6.6,45.0,28.630940,77.075473,10,FIX 3D
468,0.00,1013.25,14.80,0.00,3.79,3.72,7.70,-8.50,52.10,28.623015,77.093998,10,FIX 3D
468,0.00,1013.25,14.80,0.00,3.79,3.72,7.70,-8.50,52.10,28.623015,77.093998,10,FIX 3D
469,321.4,975.23,12.8,9.56,3.69,3.61,10.5,-7.9,60.1,28.630940,77.075442,9,FIX 3D
469,0.00,1013.25,14.80,0.00,3.79,3.72,6.30,-6.70,67.30,28.622985,77.093911,8,FIX 3D
469,0.00,1013.25,14.80,0.00,3.79,3.72,6.30,-6.70,67.30,28.622985,77.093911,8,FIX 3D
470,312.6,976.26,12.8,9.23,3.69,3.61,7.7,-6.7,75.0,28.630994,77.075401,11,FIX 3D
470,0.00,1013.25,14.90,0.00,3.80,3.72,1.30,-6.80,82.50,28.623024,77.094002,9,FIX 3D
470,0.00,1013.25,14.90,0.00,3.80,3.72,1.30,-6.80,82.50,28.623024,77.094002,9,FIX 3D
471,303.1,977.37,12.9,9.91,3.69,3.62,6.1,-6.5,90.1,28.630899,77.075429,8,FIX 3D
471,0.00,1013.25,15.00,0.00,3.80,3.72,-2.90,-3.00,97.70,28.623063,77.094036,9,FIX 3D
471,0.00,1013.25,15.00,0.00,3.80,3.72,-2.90,-3.00,97.70,28.623063,77.094036,9,FIX 3D
472,293.0,978.55,13.3,10.22,3.69,3.62,0.1,-4.2,105.0,28.630871,77.075493,8,FIX 3D
472,0.00,1013.25,14.90,0.00,3.80,3.72,-5.00,-2.70,112.90,28.623065,77.093973,10,FIX 3D
472,0.00,1013.25,14.90,0.00,3.80,3.72,-5.00,-2.70,112.90,28.623065,77.093973,10,FIX 3D
473,282.9,979.73,13.1,10.35,3.70,3.62,-2.5,-2.5,120.1,28.630824,77.075587,11,FIX 3D
473,0.00,1013.25,14.70,0.00,3.80,3.73,-10.60,0.10,128.10,28.622980,77.094045,12,FIX 3D
473,0.00,1013.25,14.70,0.00,3.80,3.73,-10.60,0.10,128.10,28.622980,77.094045,12,FIX 3D
474,273.2,980.86,13.0,9.97,3.70,3.62,-6.1,0.6,135.0,28.630829,77.075490,11,FIX 3D
474,0.00,1013.25,14.90,0.00,3.81,3.73,-9.00,2.40,143.30,28.622961,77.094055,12,FIX 3D
474,0.00,1013.25,14.90,0.00,3.81,3.73,-9.00,2.40,143.30,28.622961,77.094055,12,FIX 3D
475,263.6,981.99,13.4,9.77,3.70,3.63,-8.9,2.8,150.0,28.630777,77.075497,8,FIX 3D
475,0.00,1013.25,14.80,0.00,3.81,3.73,-9.80,5.70,158.40,28.623008,77.093973,8,FIX 3D
475,0.00,1013.25,14.80,0.00,3.81,3.73,-9.80,5.70,158.40,28.623008,77.093973,8,FIX 3D
476,253.8,983.14,13.2,9.97,3.71,3.63,-8.6,4.9,165.0,28.630862,77.075527,9,FIX 3D
476,0.00,1013.25,15.10,0.00,3.81,3.74,-5.90,7.60,173.60,28.622939,77.094017,12,FIX 3D
476,0.00,1013.25,15.10,0.00,3.81,3.74,-5.90,7.60,173.60,28.622939,77.094017,12,FIX 3D
477,243.6,984.33,13.6,10.55,3.71,3.63,-6.9,6.4,180.1,28.630946,77.075579,8,FIX 3D
477,0.00,1013.25,15.20,0.00,3.81,3.74,-4.20,7.60,188.80,28.622924,77.093936,11,FIX 3D
477,0.00,1013.25,15.20,0.00,3.81,3.74,-4.20,7.60,188.80,28.622924,77.093936,11,FIX 3D
478,234.4,985.42,13.4,9.31,3.71,3.64,-6.1,7.6,195.1,28.630994,77.075484,9,FIX 3D
478,0.00,1013.25,15.20,0.00,3.82,3.74,-0.20,7.20,204.00,28.622936,77.093918,11,FIX 3D
478,0.00,1013.25,15.20,0.00,3.82,3.74,-0.20,7.20,204.00,28.622936,77.093918,11,FIX 3D
479,225.4,986.47,13.8,9.25,3.72,3.64,-3.0,8.7,210.1,28.630961,77.075529,11,FIX 3D
479,0.00,1013.25,15.00,0.00,3.82,3.74,4.10,8.20,219.30,28.623032,77.093987,12,FIX 3D
479,0.00,1013.25,15.00,0.00,3.82,3.74,4.10,8.20,219.30,28.623032,77.093987,12,FIX 3D
480,216.0,987.57,13.6,9.88,3.72,3.65,2.2,9.5,225.0,28.631043,77.075458,10,FIX 3D
480,0.00,1013.25,14.90,0.00,3.82,3.75,7.50,6.30,234.40,28.623026,77.093943,8,FIX 3D
480,0.00,1013.25,14.90,0.00,3.82,3.75,7.50,6.30,234.40,28.623026,77.093943,8,FIX 3D
481,207.4,988.59,13.5,8.63,3.72,3.65,4.6,8.6,240.0,28.631074,77.075434,9,FIX 3D
481,0.00,1013.25,14.80,0.00,3.83,3.75,11.00,4.00,249.60,28.623068,77.094036,12,FIX 3D
481,0.00,1013.25,14.80,0.00,3.83,3.75,11.00,4.00,249.60,28.623068,77.094036,12,FIX 3D
482,197.2,989.79,14.0,10.53,3.73,3.65,9.0,6.9,255.0,28.631078,77.075491,10,FIX 3D
482,0.00,1013.25,15.00,0.00,3.83,3.75,11.30,3.40,264.80,28.623160,77.094045,12,FIX 3D
482,0.00,1013.25,15.00,0.00,3.83,3.75,11.30,3.40,264.80,28.623160,77.094045,12,FIX 3D
483,188.0,990.87,13.8,9.51,3.73,3.66,10.1,6.4,270.1,28.630995,77.075404,11,FIX 3D
483,0.00,1013.25,15.10,0.00,3.83,3.76,7.00,-0.80,280.00,28.623105,77.094136,10,FIX 3D
483,0.00,1013.25,15.10,0.00,3.83,3.76,7.00,-0.80,280.00,28.623105,77.094136,10,FIX 3D
484,179.5,991.88,13.8,8.99,3.74,3.66,12.1,2.8,285.1,28.630937,77.075405,9,FIX 3D
484,0.00,1013.25,14.90,0.00,3.84,3.76,7.20,-1.40,295.20,28.623007,77.094224,10,FIX 3D
484,0.00,1013.25,14.90,0.00,3.84,3.76,7.20,-1.40,295.20,28.623007,77.094224,10,FIX 3D
485,169.8,993.02,13.7,9.90,3.74,3.66,10.2,1.5,300.1,28.630895,77.075402,10,FIX 3D
485,0.00,1013.25,15.00,0.00,3.84,3.76,2.70,-4.40,310.30,28.623105,77.094160,9,FIX 3D
485,0.00,1013.25,15.00,0.00,3.84,3.76,2.70,-4.40,310.30,28.623105,77.094160,9,FIX 3D
486,160.6,994.11,14.0,9.57,3.74,3.67,8.7,-1.7,315.1,28.630985,77.075422,10,FIX 3D
486,0.00,1013.25,14.80,0.00,3.84,3.76,-1.50,-6.30,325.50,28.623163,77.094182,12,FIX 3D
486,0.00,1013.25,14.80,0.00,3.84,3.76,-1.50,-6.30,325.50,28.623163,77.094182,12,FIX 3D
487,150.8,995.27,13.9,9.96,3.75,3.67,3.6,-2.9,330.0,28.630905,77.075492,8,FIX 3D
487,0.00,1013.25,14.80,0.00,3.84,3.77,-6.00,-7.40,340.70,28.623157,77.094139,12,FIX 3D
487,0.00,1013.25,14.80,0.00,3.84,3.77,-6.00,-7.40,340.70,28.623157,77.094139,12,FIX 3D
488,141.6,996.36,14.0,9.47,3.75,3.67,0.5,-5.4,345.0,28.630888,77.075570,10,FIX 3D
488,0.00,1013.25,14.90,0.00,3.84,3.77,-6.90,-7.70,355.90,28.623097,77.094114,9,FIX 3D
488,0.00,1013.25,14.90,0.00,3.84,3.77,-6.90,-7.70,355.90,28.623097,77.094114,9,FIX 3D
489,131.3,997.57,13.9,10.55,3.75,3.68,-2.5,-6.6,0.1,28.630909,77.075517,10,FIX 3D
489,0.00,1013.25,14.80,0.00,3.84,3.77,-10.60,-7.50,11.10,28.623179,77.094030,12,FIX 3D
489,0.00,1013.25,14.80,0.00,3.84,3.77,-10.60,-7.50,11.10,28.623179,77.094030,12,FIX 3D
490,121.2,998.78,14.1,10.49,3.75,3.68,-6.3,-7.6,15.1,28.630826,77.075612,11,FIX 3D
490,0.00,1013.25,15.10,0.00,3.85,3.77,-9.10,-6.10,26.40,28.623166,77.094128,10,FIX 3D
490,0.00,1013.25,15.10,0.00,3.85,3.77,-9.10,-6.10,26.40,28.623166,77.094128,10,FIX 3D
491,111.9,999.89,14.4,9.77,3.75,3.68,-8.5,-7.2,30.1,28.630807,77.075711,10,FIX 3D
491,0.00,1013.25,15.10,0.00,3.85,3.77,-7.50,-5.00,41.60,28.623256,77.094205,9,FIX 3D
491,0.00,1013.25,15.10,0.00,3.85,3.77,-7.50,-5.00,41.60,28.623256,77.094205,9,FIX 3D
492,102.0,1001.05,14.1,9.81,3.75,3.68,-9.7,-6.3,45.1,28.630749,77.075775,10,FIX 3D
492,0.00,1013.25,14.90,0.00,3.85,3.77,-4.60,-3.80,56.80,28.623217,77.094151,9,FIX 3D
492,0.00,1013.25,14.90,0.00,3.85,3.77,-4.60,-3.80,56.80,28.623217,77.094151,9,FIX 3D
493,92.0,1002.24,14.2,10.33,3.76,3.68,-7.1,-4.3,60.0,28.630649,77.075693,10,FIX 3D
493,0.00,1013.25,15.10,0.00,3.85,3.77,-1.20,-0.80,71.80,28.623254,77.094239,8,FIX 3D
493,0.00,1013.25,15.10,0.00,3.85,3.77,-1.20,-0.80,71.80,28.623254,77.094239,8,FIX 3D
494,82.7,1003.35,14.5,9.66,3.76,3.68,-3.4,-2.1,75.0,28.630668,77.075706,8,FIX 3D
494,0.00,1013.25,15.20,0.00,3.84,3.77,4.20,2.30,87.00,28.623263,77.094176,12,FIX 3D
494,0.00,1013.25,15.20,0.00,3.84,3.77,4.20,2.30,87.00,28.623263,77.094176,12,FIX 3D
495,72.9,1004.52,14.7,9.96,3.75,3.68,0.5,-0.5,90.0,28.630747,77.075743,11,FIX 3D
495,0.00,1013.25,15.10,0.00,3.84,3.77,7.80,4.50,102.20,28.623307,77.094106,12,FIX 3D
495,0.00,1013.25,15.10,0.00,3.84,3.77,7.80,4.50,102.20,28.623307,77.094106,12,FIX 3D
496,63.4,1005.66,14.6,9.95,3.75,3.68,4.0,2.7,105.1,28.630734,77.075730,10,FIX 3D
496,0.00,1013.25,14.80,0.00,3.84,3.76,10.50,5.60,117.60,28.623253,77.094082,8,FIX 3D
496,0.00,1013.25,14.80,0.00,3.84,3.76,10.50,5.60,117.60,28.623253,77.094082,8,FIX 3D
497,53.5,1006.84,14.5,10.18,3.75,3.68,6.3,4.0,120.0,28.630721,77.075752,9,FIX 3D
497,0.00,1013.25,15.20,0.00,3.84,3.76,10.10,8.00,132.70,28.623238,77.094142,11,FIX 3D
497,0.00,1013.25,15.20,0.00,3.84,3.76,10.10,8.00,132.70,28.623238,77.094142,11,FIX 3D
498,44.7,1007.89,14.8,8.96,3.75,3.68,9.7,5.4,135.1,28.630781,77.075654,11,FIX 3D
498,0.00,1013.25,15.10,0.00,3.84,3.76,7.60,8.20,147.90,28.623263,77.094158,8,FIX 3D
498,0.00,1013.25,15.10,0.00,3.84,3.76,7.60,8.20,147.90,28.623263,77.094158,8,FIX 3D
499,35.6,1008.98,14.7,9.29,3.75,3.67,10.5,7.2,150.1,28.630756,77.075576,8,FIX 3D
499,0.00,1013.25,14.90,0.00,3.83,3.76,8.30,7.80,163.10,28.623299,77.094237,11,FIX 3D
499,0.00,1013.25,14.90,0.00,3.83,3.76,8.30,7.80,163.10,28.623299,77.094237,11,FIX 3D
500,25.4,1010.21,14.8,10.54,3.75,3.67,12.1,8.8,165.1,28.630665,77.075654,11,FIX 3D
500,0.00,1013.25,15.10,0.00,3.83,3.75,4.50,6.60,178.40,28.623371,77.094309,10,FIX 3D
500,0.00,1013.25,15.10,0.00,3.83,3.75,4.50,6.60,178.40,28.623371,77.094309,10,FIX 3D
501,15.7,1011.36,14.9,9.92,3.74,3.67,8.3,8.6,180.1,28.630590,77.075591,11,FIX 3D
501,0.00,1013.25,15.00,0.00,3.83,3.75,-0.30,6.40,193.50,28.623370,77.094355,11,FIX 3D
501,0.00,1013.25,15.00,0.00,3.83,3.75,-0.30,6.40,193.50,28.623370,77.094355,11,FIX 3D
502,5.9,1012.55,15.1,10.19,3.74,3.66,7.9,8.6,195.0,28.630641,77.075688,8,FIX 3D
502,0.00,1013.25,15.10,0.00,3.82,3.75,-5.30,4.30,208.60,28.623453,77.094396,11,FIX 3D
502,0.00,1013.25,15.10,0.00,3.82,3.75,-5.30,4.30,208.60,28.623453,77.094396,11,FIX 3D
503,0.0,1013.25,15.2,9.21,3.73,3.66,4.3,7.9,210.0,28.630598,77.075633,11,FIX 3D
503,0.00,1013.25,15.10,0.00,3.82,3.74,-6.70,2.60,223.70,28.623452,77.094329,11,FIX 3D
503,0.00,1013.25,15.10,0.00,3.82,3.74,-6.70,2.60,223.70,28.623452,77.094329,11,FIX 3D
504,0.0,1013.25,15.1,10.05,3.73,3.65,-1.7,5.7,225.1,28.630621,77.075687,11,FIX 3D
504,0.00,1013.25,15.20,0.00,3.82,3.74,-9.90,-1.30,238.80,28.623467,77.094279,12,FIX 3D
504,0.00,1013.25,15.20,0.00,3.82,3.74,-9.90,-1.30,238.80,28.623467,77.094279,12,FIX 3D
505,0.0,1013.25,15.0,9.07,3.72,3.65,-4.4,2.8,240.1,28.630647,77.075673,10,FIX 3D
505,0.00,1013.25,14.90,0.00,3.81,3.74,-8.60,-2.00,253.80,28.623437,77.094244,11,FIX 3D
505,0.00,1013.25,14.90,0.00,3.81,3.74,-8.60,-2.00,253.80,28.623437,77.094244,11,FIX 3D
506,0.0,1013.25,14.8,10.18,3.72,3.64,-8.5,0.7,255.0,28.630700,77.075613,11,FIX 3D
506,0.00,1013.25,15.10,0.00,3.81,3.73,-11.20,-5.70,269.00,28.623505,77.094183,8,FIX 3D
506,0.00,1013.25,15.10,0.00,3.81,3.73,-11.20,-5.70,269.00,28.623505,77.094183,8,FIX 3D
507,0.0,1013.25,14.8,8.61,3.71,3.64,-7.6,-2.3,270.1,28.630689,77.075665,9,FIX 3D
507,0.00,1013.25,14.80,0.00,3.80,3.73,-7.10,-7.60,284.20,28.623542,77.094132,11,FIX 3D
507,0.00,1013.25,14.80,0.00,3.80,3.73,-7.10,-7.60,284.20,28.623542,77.094132,11,FIX 3D
508,0.0,1013.25,14.9,9.19,3.71,3.63,-6.8,-4.5,285.1,28.630746,77.075671,10,FIX 3D
508,0.00,1013.25,15.20,0.00,3.80,3.72,-3.50,-7.80,299.40,28.623491,77.094036,11,FIX 3D
508,0.00,1013.25,15.20,0.00,3.80,3.72,-3.50,-7.80,299.40,28.623491,77.094036,11,FIX 3D
509,0.0,1013.25,15.2,8.98,3.70,3.63,-5.6,-4.9,300.0,28.630843,77.075638,8,FIX 3D
509,0.00,1013.25,15.20,0.00,3.79,3.72,-1.00,-7.70,314.60,28.623414,77.093947,11,FIX 3D
509,0.00,1013.25,15.20,0.00,3.79,3.72,-1.00,-7.70,314.60,28.623414,77.093947,11,FIX 3D
510,0.0,1013.25,15.2,10.27,3.70,3.62,-2.5,-7.1,315.0,28.630820,77.075692,8,FIX 3D
510,0.00,1013.25,14.80,0.00,3.79,3.71,5.00,-8.20,329.80,28.623316,77.093876,11,FIX 3D
510,0.00,1013.25,14.80,0.00,3.79,3.71,5.00,-8.20,329.80,28.623316,77.093876,11,FIX 3D
511,0.0,1013.25,15.1,10.73,3.69,3.62,-0.8,-7.7,330.1,28.630813,77.075641,9,FIX 3D
511,0.00,1013.25,14.90,0.00,3.78,3.71,8.00,-7.40,344.90,28.623253,77.093870,9,FIX 3D
511,0.00,1013.25,14.90,0.00,3.78,3.71,8.00,-7.40,344.90,28.623253,77.093870,9,FIX 3D
512,0.0,1013.25,15.1,9.07,3.68,3.61,4.6,-6.0,345.1,28.630828,77.075543,10,FIX 3D
512,0.00,1013.25,15.10,0.00,3.78,3.70,10.00,-5.50,0.00,28.623222,77.093900,11,FIX 3D
512,0.00,1013.25,15.10,0.00,3.78,3.70,10.00,-5.50,0.00,28.623222,77.093900,11,FIX 3D
513,0.0,1013.25,14.9,8.84,3.68,3.60,8.7,-5.3,0.1,28.630790,77.075638,8,FIX 3D
513,0.00,1013.25,14.90,0.00,3.77,3.70,9.20,-2.20,15.00,28.623234,77.093958,10,FIX 3D
513,0.00,1013.25,14.90,0.00,3.77,3.70,9.20,-2.20,15.00,28.623234,77.093958,10,FIX 3D
514,0.0,1013.25,15.2,10.72,3.67,3.60,9.6,-5.2,15.1,28.630717,77.075608,9,FIX 3D
514,0.00,1013.25,15.00,0.00,3.77,3.69,8.80,-0.40,30.20,28.623227,77.093959,9,FIX 3D
514,0.00,1013.25,15.00,0.00,3.77,3.69,8.80,-0.40,30.20,28.623227,77.093959,9,FIX 3D
515,0.0,1013.25,14.8,9.11,3.67,3.59,12.2,-3.4,30.1,28.630719,77.075676,8,FIX 3D
515,0.00,1013.25,15.30,0.00,3.77,3.69,7.40,2.60,45.40,28.623326,77.093891,10,FIX 3D
515,0.00,1013.25,15.30,0.00,3.77,3.69,7.40,2.60,45.40,28.623326,77.093891,10,FIX 3D
516,0.0,1013.25,15.0,9.06,3.66,3.59,10.3,-0.7,45.0,28.630638,77.075607,11,FIX 3D
516,0.00,1013.25,14.80,0.00,3.76,3.69,3.40,3.70,60.60,28.623296,77.093832,10,FIX 3D
516,0.00,1013.25,14.80,0.00,3.76,3.69,3.40,3.70,60.60,28.623296,77.093832,10,FIX 3D
517,0.0,1013.25,14.9,9.83,3.66,3.58,10.2,2.1,60.0,28.630712,77.075637,8,FIX 3D
517,0.00,1013.25,14.90,0.00,3.76,3.68,-1.10,7.00,75.70,28.623299,77.093894,12,FIX 3D
517,0.00,1013.25,14.90,0.00,3.76,3.68,-1.10,7.00,75.70,28.623299,77.093894,12,FIX 3D
518,0.0,1013.25,15.1,10.30,3.65,3.58,4.4,5.2,75.0,28.630644,77.075597,10,FIX 3D
518,0.00,1013.25,15.00,0.00,3.75,3.68,-3.80,6.50,91.00,28.623254,77.093795,10,FIX 3D
518,0.00,1013.25,15.00,0.00,3.75,3.68,-3.80,6.50,91.00,28.623254,77.093795,10,FIX 3D
519,0.0,1013.25,15.2,9.43,3.65,3.57,2.2,7.0,90.1,28.630716,77.075605,8,FIX 3D
519,0.00,1013.25,15.10,0.00,3.75,3.68,-9.60,8.30,106.20,28.623241,77.093786,11,FIX 3D
519,0.00,1013.25,15.10,0.00,3.75,3.68,-9.60,8.30,106.20,28.623241,77.093786,11,FIX 3D
520,0.0,1013.25,15.2,10.43,3.64,3.57,-1.7,7.8,105.1,28.630782,77.075579,8,FIX 3D
520,0.00,1013.25,14.70,0.00,3.75,3.67,-10.70,8.80,121.30,28.623187,77.093833,12,FIX 3D
520,0.00,1013.25,14.70,0.00,3.75,3.67,-10.70,8.80,121.30,28.623187,77.093833,12,FIX 3D
521,0.0,1013.25,15.2,9.07,3.64,3.56,-5.0,8.6,120.0,28.630768,77.075535,10,FIX 3D
521,0.00,1013.25,15.00,0.00,3.75,3.67,-10.50,6.80,136.50,28.623205,77.093789,9,FIX 3D
521,0.00,1013.25,15.00,0.00,3.75,3.67,-10.50,6.80,136.50,28.623205,77.093789,9,FIX 3D
522,0.0,1013.25,15.0,9.36,3.63,3.56,-7.4,9.4,135.1,28.630691,77.075570,10,FIX 3D
522,0.00,1013.25,14.80,0.00,3.74,3.67,-8.00,5.40,151.80,28.623269,77.093875,11,FIX 3D
522,0.00,1013.25,14.80,0.00,3.74,3.67,-8.00,5.40,151.80,28.623269,77.093875,11,FIX 3D
523,0.0,1013.25,14.8,9.60,3.63,3.56,-9.2,8.4,150.0,28.630679,77.075604,8,FIX 3D
523,0.00,1013.25,15.00,0.00,3.74,3.67,-6.40,2.50,167.00,28.623235,77.093818,12,FIX 3D
523,0.00,1013.25,15.00,0.00,3.74,3.67,-6.40,2.50,167.00,28.623235,77.093818,12,FIX 3D
524,0.0,1013.25,14.9,9.19,3.63,3.56,-8.1,6.5,165.1,28.630623,77.075601,10,FIX 3D
524,0.00,1013.25,15.30,0.00,3.74,3.67,-0.40,0.40,182.20,28.623297,77.093779,10,FIX 3D
524,0.00,1013.25,15.30,0.00,3.74,3.67,-0.40,0.40,182.20,28.623297,77.093779,10,FIX 3D
525,0.0,1013.25,15.2,9.27,3.63,3.55,-5.0,6.2,180.3,28.630587,77.075636,11,FIX 3D
526,0.0,1013.25,15.1,9.35,3.62,3.55,-3.3,3.2,195.1,28.630527,77.075568,8,FIX 3D
525,0.00,1013.25,15.10,0.00,3.74,3.67,0.90,-1.70,197.40,28.623207,77.093789,11,FIX 3D
525,0.00,1013.25,15.10,0.00,3.74,3.67,0.90,-1.70,197.40,28.623207,77.093789,11,FIX 3D
526,0.0,1013.25,15.1,8.89,3.62,3.55,2.9,1.3,210.1,28.630481,77.075610,11,FIX 3D
526,0.00,1013.25,15.10,0.00,3.74,3.66,5.80,-3.20,212.60,28.623283,77.093868,12,FIX 3D
526,0.00,1013.25,15.10,0.00,3.74,3.66,5.80,-3.20,212.60,28.623283,77.093868,12,FIX 3D
527,0.0,1013.25,14.9,9.56,3.62,3.55,5.7,-0.6,225.0,28.630429,77.075604,11,FIX 3D
527,0.00,1013.25,15.10,0.00,3.74,3.66,9.00,-6.50,227.90,28.623296,77.093796,9,FIX 3D
527,0.00,1013.25,15.10,0.00,3.74,3.66,9.00,-6.50,227.90,28.623296,77.093796,9,FIX 3D
528,0.0,1013.25,14.9,10.00,3.62,3.55,8.0,-3.1,240.0,28.630521,77.075581,9,FIX 3D
528,0.00,1013.25,15.10,0.00,3.74,3.67,8.40,-6.60,243.10,28.623368,77.093890,10,FIX 3D
528,0.00,1013.25,15.10,0.00,3.74,3.67,8.40,-6.60,243.10,28.623368,77.093890,10,FIX 3D
529,0.0,1013.25,14.9,10.72,3.62,3.55,9.4,-6.2,255.1,28.630478,77.075491,10,FIX 3D
529,0.00,1013.25,15.00,0.00,3.74,3.67,9.70,-8.10,258.20,28.623410,77.093895,9,FIX 3D
529,0.00,1013.25,15.00,0.00,3.74,3.67,9.70,-8.10,258.20,28.623410,77.093895,9,FIX 3D
530,0.0,1013.25,15.2,8.76,3.62,3.55,11.8,-6.0,270.0,28.630491,77.075576,9,FIX 3D
530,0.00,1013.25,15.00,0.00,3.74,3.67,8.50,-7.90,273.50,28.623328,77.093877,10,FIX 3D
530,0.00,1013.25,15.00,0.00,3.74,3.67,8.50,-7.90,273.50,28.623328,77.093877,10,FIX 3D
531,0.0,1013.25,15.0,9.60,3.63,3.55,10.7,-7.9,285.1,28.630438,77.075621,11,FIX 3D
531,0.00,1013.25,15.20,0.00,3.74,3.67,3.90,-7.10,288.60,28.623248,77.093913,8,FIX 3D
531,0.00,1013.25,15.20,0.00,3.74,3.67,3.90,-7.10,288.60,28.623248,77.093913,8,FIX 3D
532,0.0,1013.25,15.1,9.93,3.63,3.55,7.2,-6.6,300.1,28.630405,77.075698,10,FIX 3D
532,0.00,1013.25,14.80,0.00,3.75,3.67,1.10,-6.30,303.80,28.623334,77.093913,10,FIX 3D
532,0.00,1013.25,14.80,0.00,3.75,3.67,1.10,-6.30,303.80,28.623334,77.093913,10,FIX 3D
